# ----------------------------------------,,,
# Pages and screens: Page path and screen class,,,
# Account: Client 4,,,
# Property: natyasutraonline - GA4,,,
# ----------------------------------------,,,
# ,,,
# All Users,,,
# Start date: 20250101,,,
# End date: 20251231,,,
Page path and screen class,Views,Average engagement time per active user,Bounce rate
/my-page/pgm/om-jayanti-mangala-kali/ODA3/html,33,48.333333333333336,0.10344827586206896
/my-page/pgm/online-lessons-tutorial/NjI0/html,33,46.38461538461539,0.043478260869565216
/my-page/pgm/online-lessons/MTg2Ng==/html,33,18.714285714285715,0.0625
/my-page/pgm/online-lessons/MTg4NQ==/html,33,15.176470588235293,0.12903225806451613
/my-page/pgm/online-lessons/MTg5MQ==/html,33,9.277777777777779,0.10714285714285714
/my-page/pgm/online-lessons/MTgzNQ==/html,33,20.333333333333332,0.03333333333333333
/my-page/pgm/pushpanjali-alarippu-learn-online/NDE=/html,33,22.1,0.1111111111111111
/kathak/gurupalichandra/gita-govinda-vahati-malaya-samire,32,2.28125,0.90625
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MzczOA==/html,32,26.333333333333332,0.22580645161290322
/my-page/pgm/divine-cowherd-lord-krishna/MTA3/html,32,82.875,0
/my-page/pgm/fundamental-video-lessons/MTI1MA==/html,32,19.944444444444443,0.21875
/my-page/pgm/lesson-videos-online/MTU4/html,32,9.36,0
/my-page/pgm/online-lessons/MTg4Ng==/html,32,8.588235294117647,0.03571428571428571
/my-page/pgm/revati-raga-thillana/MzQ0Ng==/html,32,15.8,0.12903225806451613
/my-page/pgm/revati-raga-thillana/MzQyMg==/html,32,36.07692307692308,0.06451612903225806
/my-page/pgm/revati-raga-thillana/MzQyNg==/html,32,24.125,0.12
/my-page/pgm/revati-raga-thillana/MzQyOA==/html,32,14.909090909090908,0.034482758620689655
/my-page/pgm/sundara-syama/Mzc4OA==/html,32,15.666666666666666,0.17857142857142858
/wt/labprograms/wtmini/miniproject/firstone.html,32,1548,0
/kathak/gurupalichandra/gita-govinda-chandana-charchitha-haririha-mugdha-prabandh-4-poem-in-action,31,1.28125,1
/kathak/gurupalichandra/gita-govinda-harir-abhisarathi-madhave-maa-kuru-prabandh-18-performance,31,0.41935483870967744,1
/kathak/gurupalichandra/gita-govinda-manjuthara-kunjathala-pravisha-radhe-prabandh-21-poem-in-action,31,0.84375,1
/kathak/gurupalichandra/gita-govinda-rajani-janitha-yahi-madhava-prabandh-17,31,0.65625,1
/kathak/gurupalichandra/gita-govinda-samuditha-madane-ramate-yamuna-prabandh-15-poem-in-action,31,0.7419354838709677,0.967741935483871
/my-page/pgm/adikeshava-nritya-prabandham/MzkyNw==/html,31,33.77777777777778,0.07692307692307693
/my-page/pgm/learn-lament-to-the-birds-online/MTI2/html,31,55,0.15789473684210525
/my-page/pgm/lesson-videos-online/MTc1/html,31,31.058823529411764,0.07142857142857142
/my-page/pgm/lesson-videos-online/MTg0/html,31,9.15,0.14285714285714285
/my-page/pgm/lesson-videos-online/MjAz/html,31,20.470588235294116,0.10714285714285714
/my-page/pgm/lesson-videos-online/MzI0/html,31,25.545454545454547,0
/my-page/pgm/online-lessons-tutorial/NjI2/html,31,74.63636363636364,0.13636363636363635
/my-page/pgm/online-lessons/MTg4Mg==/html,31,62.411764705882355,0
/my-page/pgm/online-lessons/MTk3NQ==/html,31,10.375,0
/my-page/pgm/online-lessons/MjAzMw==/html,31,41.5,0.038461538461538464
/my-page/pgm/pushpanjali-alarippu-learn-online/MzA=/html,31,9.052631578947368,0.06451612903225806
/my-page/pgm/revati-raga-thillana/MzQ0Nw==/html,31,46.125,0
/my-page/pgm/revati-raga-thillana/MzQzNw==/html,31,113.2,0
/my-page/profile/,31,77.70833333333333,0.04
/my_page/pgm/ananda-bhairavi-swarajathi/MjY1Ng==/html,31,162,0
/picture-gallery/samyuta-hasta-bharatanatyam/Sivalinga-Hasta-Bharatanatyam/,31,58.714285714285715,0.13636363636363635
/kath..,30,7.846153846153846,0.23076923076923078
/kathak/gurupalichandra/gita-govinda-nindathi-chandana-sa-virahe-tava-dina-prabandh-8,30,0.6333333333333333,0.9666666666666667
/music/classical-vocal/kalamandalam-haridas/kathakalippadam,30,20.76,0.08
/my-page/pgm/aliveni-enthu-cheyvu/MzcyOA==/html,30,37.15384615384615,0.038461538461538464
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjc5Mg==/html,30,22.944444444444443,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwMg==/html,30,9.391304347826088,0
/my-page/pgm/online-lessons/MTg4MQ==/html,30,14.333333333333334,0
/my-page/pgm/online-lessons/MTgzMg==/html,30,20.434782608695652,0.06896551724137931
/my-page/pgm/online-lessons/MTk1OQ==/html,30,26.53846153846154,0.034482758620689655
/my-page/pgm/pushpanjali-alarippu-learn-online/Mzg=/html,30,13.090909090909092,0.13793103448275862
/my-page/pgm/sancharad-adhara-ashtapadi-song5/NDA4OQ==/html,30,26.083333333333332,0.08
/my-page/pgm/shwasam-cosmic-dance-of-breath/NDA1Mw==/html,30,31,0.22580645161290322
/my-page/pgm/sringara-lahari/Mzg0OA==/html,30,15,0.14814814814814814
/video-gallery/gita-govinda-pali-chandra/announcing-gita-govinda,30,5.24,0.42857142857142855
/video-gallery/kathak-videos/gita-govinda-in-kathak,30,4.37037037037037,0.2
/kathak/gurupalichandra/gita-govinda-vadasi-yadi-kinchidapi-priye-chaarusheele-prabandh-19-performance,29,0.7241379310344828,0.9655172413793104
/music/classical-violin/jayadevan/samagamam,29,27.736842105263158,0.19047619047619047
/my-page/pgm/aliveni-enthu-cheyvu/MzcxOQ==/html,29,102.36363636363636,0.038461538461538464
/my-page/pgm/aliveni-enthu-cheyvu/MzcyNg==/html,29,15.909090909090908,0.08
/my-page/pgm/aliveni-enthu-cheyvu/MzczMQ==/html,29,60.36363636363637,0.10714285714285714
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjg0Mw==/html,29,29.857142857142858,0.13636363636363635
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwMw==/html,29,19.59090909090909,0
/my-page/pgm/fundamental-video-lessons/MTIzNg==/html,29,25.736842105263158,0
/my-page/pgm/lesson-videos-online/MjA0/html,29,15.384615384615385,0.125
/my-page/pgm/lesson-videos-online/MjE2/html,29,12.470588235294118,0.08333333333333333
/my-page/pgm/lesson-videos-online/MjM5/html,29,14.142857142857142,0
/my-page/pgm/online-lessons-tutorial/NjI1/html,29,21.307692307692307,0.05
/my-page/pgm/online-lessons/MjAxMQ==/html,29,76.1875,0.10344827586206896
/my-page/pgm/paithal-ganapathy/MzYyNw==/html,29,23.666666666666668,0.23076923076923078
/my-page/pgm/pushpanjali-alarippu-learn-online/MzI=/html,29,37.083333333333336,0.10714285714285714
/my-page/pgm/revati-raga-thillana/MzQ0MQ==/html,29,19.666666666666668,0.12121212121212122
/my-page/pgm/revati-raga-thillana/MzQ0OQ==/html,29,12.416666666666666,0.09375
/my-page/pgm/revati-raga-thillana/MzQzMQ==/html,29,33,0.038461538461538464
/my-page/pgm/sundara-syama/Mzc4NQ==/html,29,13.4375,0.07407407407407407
/my-page/pgm/sundara-syama/Mzc4Nw==/html,29,25.916666666666668,0.03571428571428571
/my-page/pgm/sundara-syama/Mzc5MQ==/html,29,23.76923076923077,0.041666666666666664
/video-gallery/most-viewed-youtube-videos-million-views/rajasthani-folk-music,29,6.111111111111111,0.35714285714285715
/video-gallery/secondary-anniversary/guru_vandana_-kathak_performance_sadhna,29,5.653846153846154,0.3076923076923077
/bharatanatyam/,28,14.863636363636363,0.2608695652173913
/kathak/gurupalichandra/gita-govinda-samuditha-madane-ramate-murariradhuna-prabandh-15,28,1.206896551724138,1
/my-page/pgm/aliveni-enthu-cheyvu/MzczNQ==/html,28,17.3,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjc5Mw==/html,28,19.823529411764707,0.043478260869565216
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjg0MQ==/html,28,16.125,0.09523809523809523
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjg0NA==/html,28,26,0.058823529411764705
/my-page/pgm/fundamental-video-lessons/MTI1Mw==/html,28,17.27777777777778,0.03571428571428571
/my-page/pgm/fundamental-video-lessons/MTIzNw==/html,28,29.210526315789473,0.037037037037037035
/my-page/pgm/jatiswaram-saranga-raga/NDA2NQ==/html,28,45.3,0.09523809523809523
/my-page/pgm/online-lessons/MTg4Mw==/html,28,12.705882352941176,0
/my-page/pgm/online-lessons/MTg4Nw==/html,28,8.555555555555555,0
/my-page/pgm/online-lessons/MTg4OQ==/html,28,12.722222222222221,0
/my-page/pgm/online-lessons/MTg5Nw==/html,28,14.307692307692308,0.043478260869565216
/my-page/pgm/revati-raga-thillana/MzQyNQ==/html,28,16.333333333333332,0.08
/my-page/pgm/shwasam-cosmic-dance-of-breath/NDA0Ng==/html,28,40.833333333333336,0.038461538461538464
/my-page/pgm/sri-sakala-ganadhipa/MzUyMQ==/html,28,11.466666666666667,0.04
/my-page/pgm/sri-sakala-ganadhipa/MzUyMg==/html,28,67.18181818181819,0
/my-page/pgm/thiruvathira-dance/MTcxOA==/html,28,10.714285714285714,0.14814814814814814
/my-page/pgm/thumri-dagar-chalat/MTc3MA==/html,28,24.90909090909091,0.09090909090909091
/my-page/pgm/yennadaina-learn-online/ODc=/html,28,20.642857142857142,0.045454545454545456
/online-workshop/sujata-mohapatra-kelucharan/oriya-abhinaya,28,12.523809523809524,0.2916666666666667
/picture-gallery/kathak-photos,28,12.16,0.18518518518518517
/video-gallery/greetings,28,24.894736842105264,0.045454545454545456
/video-gallery/most-viewed-youtube-videos-million-views/three-types-of-chakkar,28,6.75,0.48
/album/index/html,27,8.476190476190476,0.08695652173913043
/change_password/index/html,27,30.25,0.038461538461538464
/my-page/pgm/aliveni-enthu-cheyvu/MzcyNA==/html,27,144.5,0
/my-page/pgm/aliveni-enthu-cheyvu/MzczMA==/html,27,17.666666666666668,0.08
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjc5NA==/html,27,20.523809523809526,0.04
/my-page/pgm/fundamental-video-lessons/MTI0Mg==/html,27,10.428571428571429,0
/my-page/pgm/fundamental-video-lessons/MTI0NQ==/html,27,33.26315789473684,0.041666666666666664
/my-page/pgm/fundamental-video-lessons/MTI1Mg==/html,27,8.6875,0.14285714285714285
/my-page/pgm/fundamental-video-lessons/MTI3Nw==/html,27,39.588235294117645,0.08695652173913043
/my-page/pgm/lesson-videos-online/MTgz/html,27,11.85,0.08
/my-page/pgm/lesson-videos-online/MjE4/html,27,7.142857142857143,0.047619047619047616
/my-page/pgm/lesson-videos-online/MzA4/html,27,32.666666666666664,0
/my-page/pgm/online-lessons/MTg3Ng==/html,27,10.142857142857142,0.07407407407407407
/my-page/pgm/online-lessons/MTg5MA==/html,27,10.857142857142858,0.041666666666666664
/my-page/pgm/online-lessons/MTkzOQ==/html,27,9.5,0
/my-page/pgm/pushpanjali-alarippu-learn-online/MzY=/html,27,20.333333333333332,0.08
/my-page/pgm/revati-raga-thillana/MzQxMw==/html,27,45.214285714285715,0.037037037037037035
/my-page/pgm/revati-raga-thillana/MzQxOQ==/html,27,18.90909090909091,0.037037037037037035
/my-page/pgm/shwasam-cosmic-dance-of-breath/NDA0OQ==/html,27,14.142857142857142,0.043478260869565216
/my-page/pgm/thiruvempavai/Mjc2Mw==/html,27,19.583333333333332,0.043478260869565216
/my-page/pgm/thumri-kavit-gat-bhav-kanha-main-tose/MTgxMA==/html,27,92.2,0.21739130434782608
/panchakarma/invis,27,35.583333333333336,0.32
/video-gallery/most-viewed-youtube-videos-million-views/tatkaar-footwork-by-guru-pali-chandra,27,11.416666666666666,0.4230769230769231
/indian-culture/invis/enchanting-illusions-street-magic,26,33.65,0.43478260869565216
/kathak/gurupalichandra/intermediate-online-lessons-tutorial-part-i,26,22.916666666666668,0.3333333333333333
/kathakali/margi-vijayakumar/performance-nalacharitham-attakatha-second-day,26,24.863636363636363,0.28
/latest-news-updates/gita-govinda-documentation,26,8.28,0.44
/music/classical-flute/padmesh/sagara-the-sea,26,32.23529411764706,0.058823529411764705
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjg0Mg==/html,26,16.41176470588235,0.047619047619047616
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwNA==/html,26,14,0
/my-page/pgm/bhogeendra-sayinam/MTEzOA==/html,26,147.88888888888889,0.07142857142857142
/my-page/pgm/fundamental-video-lessons/MTI0Nw==/html,26,19.4375,0
/my-page/pgm/lesson-videos-online/MjYz/html,26,25.88888888888889,0.1111111111111111
/my-page/pgm/lesson-videos-online/MzI4/html,26,55.30769230769231,0
/my-page/pgm/lessons-hindi-learn-online/MjUx/html,26,49.125,0
/my-page/pgm/online-lessons-tutorial/OTQy/html,26,43.833333333333336,0
/my-page/pgm/online-lessons/MTg3NQ==/html,26,14.384615384615385,0
/my-page/pgm/online-lessons/MTg4OA==/html,26,11.823529411764707,0
/my-page/pgm/online-lessons/MTg5NQ==/html,26,14.642857142857142,0
/my-page/pgm/online-lessons/MTk3MA==/html,26,12,0.16
/my-page/pgm/padam-aduvum-solluvaal/MTEwOQ==/html,26,30.875,0.08695652173913043
/my-page/pgm/paithal-ganapathy/MzYyMQ==/html,26,15.2,0.16
/my-page/pgm/sancharad-adhara-ashtapadi-song5/NDA5MA==/html,26,54.2,0.12
/my-page/pgm/shwasam-cosmic-dance-of-breath/NDA1MA==/html,26,30.105263157894736,0.07692307692307693
/my-page/pgm/thillana-madhuvanti-raga/MzU3Mg==/html,26,17.75,0.2
/natyasutraonline.com/books/diary-planner/nativesofkerala,26,371.5,0
/gita-govinda/epic/dance-influence/1,25,94.11111111111111,0.07142857142857142
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjc5Ng==/html,25,18.470588235294116,0
/my-page/pgm/bhogeendra-sayinam/MTEyNg==/html,25,24.23076923076923,0.18181818181818182
/my-page/pgm/ekkadunnavu-naa-chakkani-swami/MzkxMg==/html,25,27.88888888888889,0.15
/my-page/pgm/fundamental-video-lessons/MTI1NA==/html,25,17,0.045454545454545456
/my-page/pgm/fundamental-video-lessons/MTI1OA==/html,25,14.875,0
/my-page/pgm/fundamental-video-lessons/MTI1OQ==/html,25,10.428571428571429,0.15
/my-page/pgm/fundamental-video-lessons/MTI3OQ==/html,25,7,0.19230769230769232
/my-page/pgm/fundamental-video-lessons/MTIzOA==/html,25,16.4,0.045454545454545456
/my-page/pgm/jatiswaram-saranga-raga/NDA2Ng==/html,25,40.2,0.2727272727272727
/my-page/pgm/jatiswaram-saranga-raga/NDA2Nw==/html,25,33.57142857142857,0.1
/my-page/pgm/lesson-videos-online/MTkz/html,25,8.722222222222221,0.04
/my-page/pgm/lesson-videos-online/MjA1/html,25,9.666666666666666,0.13636363636363635
/my-page/pgm/lesson-videos-online/MjE3/html,25,11.2,0.09090909090909091
/my-page/pgm/om-jayanti-mangala-kali/ODA2/html,25,26,0
/my-page/pgm/online-lessons/MTg5Ng==/html,25,16.428571428571427,0
/my-page/pgm/padam-aduvum-solluvaal/MTExOA==/html,25,57,0.22727272727272727
/my-page/pgm/revati-raga-thillana/MzQzMA==/html,25,24.833333333333332,0.043478260869565216
/my-page/pgm/revati-raga-thillana/MzQzOA==/html,25,84,0.041666666666666664
/my-page/pgm/thillana-madhuvanti-raga/MzU3Nw==/html,25,17.833333333333332,0
/pp.php,25,160,0.5384615384615384
/video-gallery/first-anniversary-celebration,25,12.5,0.3333333333333333
/video-gallery/most-viewed-youtube-videos-million-views/ganapati-maam-thiruvathirakali,25,3,0.3333333333333333
/video-gallery/secondary-anniversary/guru_vandana_kathak_performance_sundari,25,4.666666666666667,0.625
/video-gallery/secondary-anniversary/sundari-parmelu-ka-tukra-kathak,25,5.904761904761905,0.3333333333333333
/latest-news-updates/mohiniyattam-by-smitha-rajan,24,10,0.55
/latest-news-updates/pioneer-of-odissi-dance,24,22.136363636363637,0.5652173913043478
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgxNg==/html,24,16.941176470588236,0
/my-page/pgm/begum-akhtar-ghazal-woh-jo-hum-mein-tum-mein/MzU1OA==/html,24,35.5,0.5625
/my-page/pgm/bhogeendra-sayinam/MTEzNg==/html,24,20.666666666666668,0
/my-page/pgm/fundamental-video-lessons/MTI1MQ==/html,24,26.933333333333334,0
/my-page/pgm/lesson-videos-online/MTg3/html,24,12.3125,0.18181818181818182
/my-page/pgm/lesson-videos-online/MjQw/html,24,18.727272727272727,0.15
/my-page/pgm/lesson-videos-online/MzA5/html,24,18.818181818181817,0.05263157894736842
/my-page/pgm/miyawaki-afforestation-techniques-in-malayalam/MTk3Ng==/html,24,89,0.09090909090909091
/my-page/pgm/online-lessons-tutorial/NjE5/html,24,33.333333333333336,0.05263157894736842
/my-page/pgm/online-lessons-tutorial/OTQx/html,24,16,0
/my-page/pgm/online-lessons/MTg3Mg==/html,24,31.714285714285715,0
/my-page/pgm/online-lessons/MTg3Nw==/html,24,15.714285714285714,0
/my-page/pgm/online-lessons/MTg3OA==/html,24,30.857142857142858,0
/my-page/pgm/online-lessons/MjA0Mw==/html,24,37,0
/my-page/pgm/online-lessons/MjAxNg==/html,24,9.866666666666667,0.043478260869565216
/my-page/pgm/padam-aduvum-solluvaal/MTEwOA==/html,24,20.571428571428573,0.05
/my-page/pgm/panchatantra-and-jataka-stories/NjAw/html,24,50.09090909090909,0.05263157894736842
/my-page/pgm/revati-raga-thillana/MzQ0Mg==/html,24,20.125,0.05263157894736842
/my-page/pgm/revati-raga-thillana/MzQzMg==/html,24,55.8,0.05263157894736842
/my-page/pgm/sree-chakra-raja-learn-keerthanam-online/OTUz/html,24,58.166666666666664,0.21428571428571427
/my-page/pgm/thillana-madhuvanti-raga/MzU3Mw==/html,24,14.75,0
/my-page/pgm/aliveni-enthu-cheyvu/MzcyNw==/html,23,13.4,0.047619047619047616
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjc5NQ==/html,23,36.13333333333333,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwOA==/html,23,10.642857142857142,0.05
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgxMA==/html,23,34.06666666666667,0.13043478260869565
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgyNQ==/html,23,23.6,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgzOQ==/html,23,33.125,0.045454545454545456
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MzcwMQ==/html,23,17.125,0.043478260869565216
/my-page/pgm/fundamental-video-lessons/MTI4Mw==/html,23,4.105263157894737,0.375
/my-page/pgm/jatiswaram-saranga-raga/NDA3Nw==/html,23,25.666666666666668,0.3333333333333333
/my-page/pgm/lesson-videos-online/MTcy/html,23,11.722222222222221,0.16
/my-page/pgm/lesson-videos-online/MTg5/html,23,8.8,0.047619047619047616
/my-page/pgm/lesson-videos-online/MTgy/html,23,15.38888888888889,0.045454545454545456
/my-page/pgm/lesson-videos-online/MjY1/html,23,17.75,0
/my-page/pgm/lesson-videos-online/MzEy/html,23,27.625,0.11764705882352941
/my-page/pgm/lesson-videos-online/MzI2/html,23,25.5,0
/my-page/pgm/lesson-videos-online/MzIy/html,23,9.833333333333334,0
/my-page/pgm/lessons-hindi-learn-online/MjUz/html,23,29.4,0
/my-page/pgm/navarasa-kauthwam/MjI4OA==/html,23,35.54545454545455,0
/my-page/pgm/navarasa-kauthwam/MjI5Mw==/html,23,27.5,0.1
/my-page/pgm/online-lessons-tutorial/Njcz/html,23,27.444444444444443,0.05263157894736842
/my-page/pgm/online-lessons-tutorial/OTM1/html,23,26.5,0
/my-page/pgm/online-lessons-tutorial/OTQ0/html,23,17.142857142857142,0.07142857142857142
/my-page/pgm/online-lessons-tutorial/OTQ2/html,23,16.857142857142858,0.07142857142857142
/my-page/pgm/online-lessons-tutorial/OTQw/html,23,70.83333333333333,0
/my-page/pgm/online-lessons/MTg5OA==/html,23,16.666666666666668,0.08695652173913043
/my-page/pgm/online-lessons/MTgzMw==/html,23,10.894736842105264,0
/my-page/pgm/online-lessons/MTk0MA==/html,23,16.529411764705884,0
/my-page/pgm/online-lessons/MTk0Nw==/html,23,16.125,0.05
/my-page/pgm/online-lessons/MTkwMA==/html,23,16.846153846153847,0
/my-page/pgm/online-lessons/MTkzNw==/html,23,26.357142857142858,0.10526315789473684
/my-page/pgm/online-lessons/MjA0Mg==/html,23,9.076923076923077,0
/my-page/pgm/sri-sakala-ganadhipa/MzUyNQ==/html,23,4.875,0.08695652173913043
/my-page/pgm/sri-sakala-ganadhipa/MzUyOA==/html,23,14.333333333333334,0
/my-page/pgm/varnam-suma-sayaka/MjY1NA==/html,23,62.5,0.21739130434782608
/search/index/,23,27.318181818181817,0.4782608695652174
/video-gallery/most-viewed-youtube-videos-million-views/flute-recital-kudamaloor-janardhanan,23,5.681818181818182,0.48
/video-gallery/secondary-anniversary/sweta-shetty-ohm-namah-shivaya-kathakmp4,23,7.571428571428571,0.3181818181818182
/video-gallery/secondary-anniversary/yana-sharma-kathak-dagar-chalat-mp4,23,4.045454545454546,0.43478260869565216
/gita-govinda/epic/music-pali-chandra,22,22.3125,0.25
/my-page/pgm/aliveni-enthu-cheyvu/MzczNA==/html,22,13,0.12
/my-page/pgm/ananda-bhairavi-swarajathi/MjcxMQ==/html,22,116.2,0.19047619047619047
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwNw==/html,22,7.0588235294117645,0.047619047619047616
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgxOA==/html,22,16.8125,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MzczNw==/html,22,15.666666666666666,0.23529411764705882
/my-page/pgm/fundamental-video-lessons/MTI4Ng==/html,22,15,0.05
/my-page/pgm/lesson-videos-online/MTk0/html,22,12.176470588235293,0.15
/my-page/pgm/lesson-videos-online/MjIy/html,22,12.727272727272727,0
/my-page/pgm/lesson-videos-online/MjM2/html,22,55.23076923076923,0
/my-page/pgm/lesson-videos-online/MzI1/html,22,28.444444444444443,0
/my-page/pgm/lessons-hindi-learn-online/NDYy/html,22,12.166666666666666,0.05263157894736842
/my-page/pgm/llalitha-lavanga/MzgyMQ==/html/class,22,14.4,0.15
/my-page/pgm/navarasa-kauthwam/MjI5Mg==/html,22,62.55555555555556,0.13043478260869565
/my-page/pgm/om-jayanti-mangala-kali/ODA0/html,22,28,0.0625
/my-page/pgm/om-jayanti-mangala-kali/ODAy/html,22,35.5,0.047619047619047616
/my-page/pgm/om-jayanti-mangala-kali/ODAz/html,22,22.714285714285715,0.05
/my-page/pgm/om-jayanti-mangala-kali/ODQy/html,22,28.875,0.23529411764705882
/my-page/pgm/online-lessons/MTk0MQ==/html,22,14.764705882352942,0
/my-page/pgm/online-lessons/MTk2Mw==/html,22,11.363636363636363,0
/my-page/pgm/online-lessons/MTk2NQ==/html,22,13.181818181818182,0.1111111111111111
/my-page/pgm/panchatantra-and-jataka-stories/NjA2/html,22,13.4,0.15789473684210525
/my-page/pgm/revati-raga-thillana/MzQyNw==/html,22,17.666666666666668,0
/my-page/pgm/sri-sakala-ganadhipa/MzUyMA==/html,22,9.9,0
/my-page/pgm/sundara-syama/Mzc5Mg==/html,22,24.666666666666668,0.047619047619047616
/my_page/pgm/divine-cowherd-lord-krishna/OTg=/html,22,39.5,0
/video-gallery/first-anniversary-celebration/om-jayanti-mangala-kali-by-ananya,22,4.2631578947368425,0.35
/video-gallery/secondary-anniversary/moumita-choudhury-kathak-taranamp4,22,5.857142857142857,0.7272727272727273
/gita-govinda/epic/gods-voice/1,21,21.25,0.07142857142857142
/latest-news-updates/tribute-exponent-rukmini-devi-arundale,21,11.1,0.42857142857142855
/my-page/pgm/adikeshava-nritya-prabandham/Mzk1MA==/html,21,7.777777777777778,0.15
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwNQ==/html,21,20.166666666666668,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgzMA==/html,21,14,0
/my-page/pgm/bhogeendra-sayinam/MTEzNA==/html,21,39.857142857142854,0
/my-page/pgm/fundamental-video-lessons/MTI1Nw==/html,21,57.2,0.15789473684210525
/my-page/pgm/fundamental-video-lessons/MTI3Mg==/html,21,13.266666666666667,0.05
/my-page/pgm/fundamental-video-lessons/MTI3NA==/html,21,13.8125,0.14285714285714285
/my-page/pgm/fundamental-video-lessons/MTIzOQ==/html,21,15.153846153846153,0
/my-page/pgm/lesson-videos-online/MTg4/html,21,19,0
/my-page/pgm/lesson-videos-online/MTkw/html,21,5,0.1
/my-page/pgm/lesson-videos-online/MTky/html,21,11.375,0.1
/my-page/pgm/lesson-videos-online/MjA3/html,21,21.636363636363637,0
/my-page/pgm/lesson-videos-online/MjAx/html,21,8.785714285714286,0
/my-page/pgm/lesson-videos-online/MjM4/html,21,13.727272727272727,0
/my-page/pgm/lesson-videos-online/MzAz/html,21,44.57142857142857,0.05555555555555555
/my-page/pgm/lesson-videos-online/MzIw/html,21,27.583333333333332,0
/my-page/pgm/lesson-videos-online/MzM5/html,21,14.777777777777779,0.05555555555555555
/my-page/pgm/navarasa-kauthwam/MjI4NQ==/html,21,12.23076923076923,0.05
/my-page/pgm/online-lessons-tutorial/NjQy/html,21,110.72727272727273,0.05555555555555555
/my-page/pgm/online-lessons-tutorial/Njc1/html,21,7.9,0.3
/my-page/pgm/online-lessons-tutorial/OTQz/html,21,13.333333333333334,0
/my-page/pgm/online-lessons/MTg5OQ==/html,21,11.785714285714286,0
/my-page/pgm/online-lessons/MTk0Mg==/html,21,15.846153846153847,0.15
/my-page/pgm/online-lessons/MTk1Nw==/html,21,16.8125,0
/my-page/pgm/online-lessons/MjAyMw==/html,21,45.833333333333336,0
/my-page/pgm/online-lessons/MjAzNg==/html,21,4.666666666666667,0.09090909090909091
/my-page/pgm/revati-raga-thillana/MzQxMA==/html,21,10.214285714285714,0
/my-page/pgm/saddu-madalu-bedavo-rangayya/MzQ2NQ==/html,21,14.666666666666666,0.391304347826087
/my-page/pgm/sancharad-adhara-ashtapadi-song5/NDEwMQ==/html,21,20,0.16666666666666666
/my-page/pgm/sree-chakra-raja-learn-keerthanam-online/OTU2/html,21,19,0.25
/my-page/pgm/sri-sakala-ganadhipa/MzUyMw==/html,21,34.416666666666664,0.09090909090909091
/my-page/pgm/thillana-madhuvanti-raga/MzU3MQ==/html,21,19.428571428571427,0
/my-page/pgm/thillana-madhuvanti-raga/MzYxNA==/html,21,64.07692307692308,0.05555555555555555
/my-page/pgm/thumri-dagar-chalat/MTcyMQ==/html,21,29.6,0
/my-page/pgm/virachita-chaadu-vachana/Mzg4MQ==/html/class,21,37.4,0.4375
/online-workshop/rajashreewarrier/navarasa-kauthwam,21,54.125,0.5294117647058824
/video-gallery/first-anniversary-celebration/sri-chakra-raja-mohiniyattam-performance-by-amrutha-nair,21,4.882352941176471,0.47058823529411764
/video-gallery/most-viewed-youtube-videos-million-views/asamyuta-hasta-mudras,21,38.22222222222222,0.2857142857142857
/music/classical-flute/padmesh/yamini-the-night,20,59.53846153846154,0
/music/classical-violin/jayadevan/entwined,20,19.333333333333332,0.11764705882352941
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/Mjg0NQ==/html,20,104.61538461538461,0.06666666666666667
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwNg==/html,20,8.352941176470589,0.043478260869565216
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgwOQ==/html,20,17,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgxMQ==/html,20,34.07142857142857,0
/my-page/pgm/angika-bharatanatyam-methods-and-beyond/MjgxNA==/html,20,78.2,0
